name,name_code,year,Agglomeration,Agglomeration_code,AREA,GDZTKN_IN_A,RS,FAI,POP_diff,RP,FD
包头市,20,2017,呼包鄂榆,13,-0.047527607,-0.284757272,0.421487042,-0.266532159,-0.063911772,-0.171454202,0.255901203
包头市,20,2018,呼包鄂榆,13,-0.033974987,-0.085578562,0.439656792,-0.21144907,-0.127276377,-0.144429743,0.434701276
包头市,20,2019,呼包鄂榆,13,-0.020734463,-0.079720365,0.487860852,-0.293260532,-0.143117529,-0.16064145,0.378982129
北京市,21,2009,京津冀,11,3.016740317,1.955026848,3.248780073,3.869117103,4.514180974,3.46121784,0.870177558
北京市,21,2010,京津冀,11,3.13156542,1.585960415,3.928643989,4.936713579,5.195350482,5.022676554,1.305925143
北京市,21,2011,京津冀,11,3.234419436,1.906208537,4.424837767,5.19305027,3.083196967,5.146122384,0.540396691
北京市,21,2012,京津冀,11,3.307990975,1.656258783,5.018244858,5.414977324,2.650205496,5.646836196,1.348904759
北京市,21,2013,京津冀,11,3.445005815,1.935499524,5.515382476,6.040277815,2.343943236,6.67764791,2.223550976
北京市,21,2014,京津冀,11,3.507672591,1.970648708,6.449223504,6.851245381,2.227774793,8.103444136,2.131034344
北京市,21,2015,京津冀,11,3.571870121,1.888633945,6.966850026,7.467153174,0.722865413,8.254338862,5.307509255
北京市,21,2016,京津冀,11,3.623022807,2.212787531,7.460135969,7.105295676,0.18954665,8.194469519,7.224300564
北京市,21,2017,京津冀,11,3.665031841,1.915972199,7.881847365,6.436527327,-0.238164437,10.44845486,7.613671408
北京市,21,2018,京津冀,11,3.703028218,2.165921953,8.00924044,6.77925225,-0.327930961,12.35254691,9.415590385
北京市,21,2019,京津冀,11,3.728324046,2.122961839,10.46125433,6.71298032,-0.269846739,12.57649821,8.859108857
北海市,22,2009,北部湾,14,-0.895791787,-0.864718809,-0.607100107,-0.450863402,-0.095594074,-0.280397945,-0.721878127
北海市,22,2010,北部湾,14,-0.891597077,-0.870577007,-0.597783782,-0.376530435,-0.454660172,-0.281454585,-0.711062322
北海市,22,2011,北部湾,14,-0.884364389,-0.862766077,-0.58352065,-0.304412798,-0.106154842,-0.275515437,-0.636914287
北海市,22,2012,北部湾,14,-0.878004826,-0.866671542,-0.569308022,-0.227146271,-0.090313691,-0.238518195,-0.57527447
北海市,22,2013,北部湾,14,-0.866529127,-0.872529739,-0.554130478,-0.238842231,-0.090313691,-0.215298827,-0.575746327
北海市,22,2014,北部湾,14,-0.860341712,-0.862766077,-0.540242989,-0.262549491,-0.111435226,-0.208543455,-0.574522082
北海市,22,2015,北部湾,14,-0.854103519,-0.751460327,-0.527545283,-0.307103411,-0.069192155,-0.274809031,-0.421699383
北海市,22,2016,北部湾,14,-0.849200401,-0.763176722,-0.511018825,-0.22688911,-0.090313691,-0.216658213,-0.314509651
北海市,22,2017,北部湾,14,-0.843784555,-0.581572604,-0.49268329,-0.242103448,-0.085033307,-0.186766578,-0.355539702
北海市,22,2018,北部湾,14,-0.841233299,-0.55423435,-0.481402751,-0.177667646,-0.095594074,-0.152330798,-0.290762987
北海市,22,2019,北部湾,14,-0.839243071,-0.517132433,-0.467518145,-0.17463668,-0.074472539,-0.218774461,-0.176225938
南京市,23,2009,长三角,3,0.311181483,0.736521799,0.753566613,0.567852153,0.469406991,0.121644684,-0.765012157
南京市,23,2010,长三角,3,0.366500395,0.611546923,1.014777447,0.857168845,1.372352619,0.202367827,-0.785792334
南京市,23,2011,长三角,3,0.418046915,2.023372484,1.316740553,1.090415499,2.312260933,0.427031462,-0.737662891
南京市,23,2012,长三角,3,0.470086348,2.013608822,1.617491988,1.280935834,0.295154326,0.751194377,-0.704218853
南京市,23,2013,长三角,3,0.563609701,2.997785976,1.9339113,1.405537478,0.469406991,0.903181361,-0.809043762
南京市,23,2014,长三角,3,0.602860653,3.269215787,2.403810192,1.571877165,0.833753472,1.039493862,-0.820641485
南京市,23,2015,长三角,3,0.646446263,3.618754895,2.716577851,2.147085031,0.258191639,1.256603708,-0.772506506
南京市,23,2016,长三角,3,0.685169626,5.938601046,3.084851026,2.936533,0.680622343,1.289252697,-0.737440189
南京市,23,2017,长三角,3,0.709271565,4.878267325,3.466751772,3.551686936,0.10506051,1.709658899,-0.424081432
南京市,23,2018,长三角,3,0.737481522,8.215487082,3.635195859,3.900298499,0.089219358,2.102924885,-0.543896268
南京市,23,2019,长三角,3,0.765046235,9.215286096,4.599349455,4.179045278,0.015293985,2.60975593,-0.449527274
南充市,24,2009,成渝,10,-0.844465716,-0.690925621,-0.462042626,-0.472043214,-0.143117529,-0.26683971,-0.082814808
南充市,24,2010,成渝,10,-0.83194846,-0.575714407,-0.432239469,-0.367265842,-0.037509853,-0.263613396,0.013818733
南充市,24,2011,成渝,10,-0.817553679,-0.472219587,-0.38771346,-0.284830905,-0.518024778,-0.257098439,0.246238895
南充市,24,2012,成渝,10,-0.805098347,-0.530801561,-0.340597065,-0.206512806,-0.481062091,-0.252696761,0.459949024
南充市,24,2013,成渝,10,-0.773663404,-0.513226968,-0.290633766,-0.166995589,-0.486342475,-0.247274061,0.57229535
南充市,24,2014,成渝,10,-0.765962573,-0.480030517,-0.216067974,-0.126764501,-0.50746401,-0.251177099,0.719871021
南充市,24,2015,成渝,10,-0.748212766,-0.478077784,-0.160897357,-0.156933932,-0.486342475,-0.234977264,0.821033038
南充市,24,2016,成渝,10,-0.733066231,-0.183215184,-0.096709747,-0.150444473,-0.502183626,-0.241866201,1.117984451
南充市,24,2017,成渝,10,-0.719778645,-0.312095526,-0.02080946,-0.158506647,-0.581389383,-0.245531792,1.267518914
南充市,24,2018,成渝,10,-0.709204555,0.05111271,0.03221999,0.026528234,-0.586669767,-0.229613925,1.416267768
南充市,24,2019,成渝,10,-0.691070821,0.193662178,0.112782173,0.165301741,-0.623632453,-0.236562224,1.727409966
南宁市,25,2009,北部湾,14,-0.521693421,-0.550328885,-0.117867562,-0.131340704,0.115621277,-0.215744041,-0.418465284
南宁市,25,2010,北部湾,14,-0.502317498,-0.581572604,-0.007748164,0.040682472,-1.985971471,-0.20331368,-0.28254578
南宁市,25,2011,北部湾,14,-0.481253535,-0.521037898,0.115905263,0.182668493,1.008006138,-0.174769559,-0.215905014
南宁市,25,2012,北部湾,14,-0.458901559,-0.552281617,0.250808616,0.126397767,0.796790786,-0.134741897,-0.026570281
南宁市,25,2013,北部湾,14,-0.422868162,-0.573761674,0.395184689,0.228050556,0.754547716,-0.103395899,0.067920523
南宁市,25,2014,北部湾,14,-0.401104461,-0.630390915,0.517982566,0.484738024,0.791510402,-0.072622742,0.244934674
南宁市,25,2015,北部湾,14,-0.380843029,-0.587430802,0.643528703,0.684417775,0.817912321,-0.114891311,0.483316725
南宁市,25,2016,北部湾,14,-0.349561656,-0.446834065,0.786743609,1.057381488,1.044968824,-0.134400567,0.757167433
南宁市,25,2017,北部湾,14,-0.320369589,-0.386299359,0.952230023,1.254637073,1.10833343,-0.096450568,1.003452939
南宁市,25,2018,北部湾,14,-0.301070451,-0.167593325,0.960022847,1.535622303,0.965763067,-0.054671734,1.156075084
南宁市,25,2019,北部湾,14,-0.285937539,-0.103153154,1.043659169,2.207834933,0.897118078,0.028903744,1.643564557
南平市,26,2009,粤闽浙沿海,1,-0.836551868,0.404557283,-0.511106525,-0.48372951,-0.132556761,-0.26191268,-0.690599588
南平市,26,2010,粤闽浙沿海,1,-0.827894935,0.117505613,-0.483878743,-0.433781288,-1.547699616,-0.257792972,-0.631648803
南平市,26,2011,粤闽浙沿海,1,-0.811669689,0.347928042,-0.458053042,-0.431553071,-0.090313691,-0.249336883,-0.513498694
南平市,26,2012,粤闽浙沿海,1,-0.797534987,0.228811362,-0.413436894,-0.3983197,-0.238164437,-0.244303003,-0.487144203
南平市,26,2013,粤闽浙沿海,1,-0.77533039,0.164371192,-0.372484746,-0.308363629,-0.238164437,-0.23675515,-0.274450998
南平市,26,2014,粤闽浙沿海,1,-0.766059174,-0.173451522,-0.343412393,-0.276692549,-0.079752923,-0.230786321,-0.256650228
南平市,26,2015,粤闽浙沿海,1,-0.75560274,0.398699086,-0.305072224,-0.271404939,-0.079752923,-0.230510288,0.014972845
南平市,26,2016,粤闽浙沿海,1,-0.746293132,0.925936847,-0.26600517,-0.261972065,-0.185360599,-0.233974049,0.096828087
南平市,26,2017,粤闽浙沿海,1,-0.734767894,0.820489295,-0.222687727,-0.253489187,-0.132556761,-0.195670848,0.279646636
南平市,26,2018,粤闽浙沿海,1,-0.726959316,1.425836354,-0.178447147,-0.19977623,-0.238164437,-0.178001809,0.312484089
南平市,26,2019,粤闽浙沿海,1,-0.71940958,1.956979581,-0.137381641,-0.148773025,-0.185360599,-0.18713759,0.388027393
南昌市,27,2009,长江中游,4,-0.291312515,0.449470129,-0.208508892,-0.185308737,-0.00582755,-0.190304542,-0.524398781
南昌市,27,2010,长江中游,4,-0.271723574,0.398699086,-0.112002498,-0.124857119,1.895110614,-0.182079964,-0.403230508
南昌市,27,2011,长江中游,4,-0.250077528,0.543201287,0.008824509,-0.030583333,0.485248142,-0.177333988,-0.238503102
南昌市,27,2012,长江中游,4,-0.229709587,0.435801002,0.058185521,0.091586564,0.38492085,-0.154764632,-0.280681729
南昌市,27,2013,长江中游,4,-0.182679781,0.593972331,0.159988043,0.208654379,0.30043471,-0.12690614,-0.14552384
南昌市,27,2014,长江中游,4,-0.163452475,0.584208668,0.287257259,0.22368679,0.432444305,-0.053080837,-0.124028188
南昌市,27,2015,长江中游,4,-0.142623821,1.029431667,0.551970967,0.358810971,0.395481618,-0.044298259,0.016779068
南昌市,27,2016,长江中游,4,-0.112848433,1.490276525,0.703659883,0.71740763,0.601416586,0.013279718,0.184332697
南昌市,27,2017,长江中游,4,-0.087641775,1.548858499,0.872965214,0.93741214,0.738706564,0.357364454,0.522516561
南昌市,27,2018,长江中游,4,-0.066850276,3.120808121,0.898601466,1.126422487,0.316275861,0.525031857,0.858553997
南昌市,27,2019,长江中游,4,-0.047880572,3.013407836,1.074368602,1.16926289,0.469406991,0.720774423,1.267287599
南通市,28,2009,长三角,3,0.313951949,-0.597194464,0.121130994,-0.180486366,-0.211762518,-0.075926226,-0.692902891
南通市,28,2010,长三角,3,0.368566169,-0.624532718,0.266690934,-0.044058759,0.548612748,0.008886945,-0.770028486
南通市,28,2011,长三角,3,0.443627593,-0.688972889,0.426564808,0.159052765,-0.148397912,0.1002685,-0.648092445
南通市,28,2012,长三角,3,0.533462771,-0.624532718,0.593681204,0.351934539,-0.143117529,0.138815084,-0.355752561
南通市,28,2013,长三角,3,0.694761605,-0.636249113,0.757202293,0.569444955,-0.180080215,0.278193622,-0.372693898
南通市,28,2014,长三角,3,0.840470531,-0.636249113,0.924087979,0.7255981,-0.185360599,0.358990967,-0.317027043
南通市,28,2015,长三角,3,0.904659393,-0.573761674,1.08185862,0.748376779,1.789502938,0.432661929,-0.170903856
南通市,28,2016,长三角,3,0.938039978,-0.294520934,1.269247406,0.545975525,-0.132556761,0.390007507,0.048783542
南通市,28,2017,长三角,3,0.968112601,-0.323811921,1.447115482,0.594899085,-0.143117529,0.520834978,0.420596004
南通市,28,2018,长三角,3,1.020444313,-0.298426399,1.60635971,0.878338614,-0.15895868,0.833621204,0.737540138
南通市,28,2019,长三角,3,1.058038187,-0.130491408,1.8081644,1.171821606,-0.032229469,0.692072993,1.24436038
南阳市,29,2009,中原,2,1.340187301,0.109694683,-0.17728598,-0.454640077,0.30043471,-0.202031465,-0.023043963
南阳市,29,2010,中原,2,1.388392418,-0.044571181,-0.094087195,-0.4277366,0.543332364,-0.183053498,0.165692796
南阳市,29,2011,中原,2,1.429492411,-0.026996588,0.010033445,-0.383393601,-0.269846739,-0.159691662,0.439504746
南阳市,29,2012,中原,2,1.481116955,-0.048476645,0.117998883,-0.369876673,-0.137837145,-0.133783204,0.810793059
南阳市,29,2013,中原,2,1.589296407,-0.030902053,0.221875355,-0.312688546,-0.560267848,-0.105535892,0.944635653
南阳市,29,2014,中原,2,1.629643408,-0.124633211,0.350236525,-0.264223592,-0.518024778,-0.091084262,0.979570932
南阳市,29,2015,中原,2,1.667830512,-0.175404255,0.483441349,-0.256222249,-0.518024778,-0.104556422,1.277410076
南阳市,29,2016,中原,2,1.705005782,0.304967928,0.621155816,-0.211498721,-0.470501323,-0.077805027,1.418678731
南阳市,29,2017,中原,2,1.729044558,0.101883753,0.764972416,-0.165091049,-0.597230534,-0.040083571,1.587915543
南阳市,29,2018,中原,2,1.742133989,-0.021138391,0.801488497,-0.143854006,-0.655314756,0.007987614,1.941811577
南阳市,29,2019,中原,2,1.754688398,0.260055082,0.858324663,-0.112979421,-0.639473605,0.069899003,2.185030935
厦门市,30,2009,粤闽浙沿海,1,-0.671294871,-0.579619872,-0.259021975,-0.002724554,0.025854753,-0.03851642,-0.760498446
厦门市,30,2010,粤闽浙沿海,1,-0.651962294,-0.575714407,-0.171099031,0.189684023,1.19281957,-0.002848883,-0.820295128
厦门市,30,2011,粤闽浙沿海,1,-0.639629571,0.012058061,-0.085874508,0.26926973,1.287866478,0.074092914,-0.817041958
厦门市,30,2012,粤闽浙沿海,1,-0.628826364,0.178040319,-0.025514023,0.422310232,0.817912321,0.122285791,-0.695428281
厦门市,30,2013,粤闽浙沿海,1,-0.612879774,0.304967928,0.042959692,0.44680167,0.60669697,0.198331224,-0.768811623
厦门市,30,2014,粤闽浙沿海,1,-0.595414816,0.615452388,0.115261345,0.77324685,1.029127673,0.22839204,-0.902227885
厦门市,30,2015,粤闽浙沿海,1,-0.586054431,1.013809807,0.186352215,0.849066685,0.501089294,0.263670757,-0.652334854
厦门市,30,2016,粤闽浙沿海,1,-0.574722395,1.429741819,0.27141672,0.890235641,0.395481618,0.343539091,-0.248594203
厦门市,30,2017,粤闽浙沿海,1,-0.562019369,1.523472977,0.392158911,1.106397717,0.501089294,0.416889498,-0.313004875
厦门市,30,2018,粤闽浙沿海,1,-0.550698479,2.144441896,0.462908226,1.115329347,0.765108483,0.559871297,-0.08091692
厦门市,30,2019,粤闽浙沿海,1,-0.544987876,2.589664894,0.991984179,1.14367762,0.659500807,0.853038449,-0.040039438
合肥市,31,2009,长三角,3,0.348710956,0.328400717,-0.157498968,0.709368576,0.289873942,-0.026222591,-0.529996473
合肥市,31,2010,长三角,3,0.391563391,0.082356429,-0.057223792,0.991119412,3.025112745,0.24548527,-0.57104498
合肥市,31,2011,长三角,3,0.419435245,0.597877795,0.143978464,1.107204446,9.387975211,0.277276482,-0.09063152
合肥市,31,2012,长三角,3,0.454453093,0.716994475,0.278926702,1.170716783,0.083938974,0.385231851,0.193721857
合肥市,31,2013,长三角,3,0.51180434,0.799009238,0.417371382,1.534583997,0.020574369,0.48449962,0.252957478
合肥市,31,2014,长三角,3,0.53545176,0.822442027,0.554843233,1.575413546,0.263472023,0.574622704,0.291221597
合肥市,31,2015,长三角,3,0.568286178,1.388734438,0.937067491,1.825143662,0.310995477,0.818412711,0.307663393
合肥市,31,2016,长三角,3,0.620921318,2.257700378,1.130838664,2.002254708,0.231789721,2.730848065,0.577614357
合肥市,31,2017,长三角,3,0.649388877,1.66992791,1.339967364,2.390384246,0.321556245,1.777862638,0.974045219
合肥市,31,2018,长三角,3,0.690772481,3.484016356,1.523523553,2.333094354,0.458846223,2.442180538,0.869358114
合肥市,31,2019,长三角,3,0.709754569,3.954624877,2.559850951,2.387874422,0.353238548,3.580386652,1.387661651
吉安市,32,2009,长江中游,4,-0.237863699,-0.374582965,-0.551194175,-0.4962665,-0.000547166,-0.267926031,-0.386246722
吉安市,32,2010,长江中游,4,-0.215961289,-0.382393894,-0.527664188,-0.498558013,-0.259285972,-0.264765015,-0.3066671
吉安市,32,2011,长江中游,4,-0.200169509,-0.33943378,-0.508703221,-0.497674344,-0.301529042,-0.258143206,-0.188884264
吉安市,32,2012,长江中游,4,-0.188688856,-0.392157557,-0.483110301,-0.477802126,-0.386015183,-0.252996538,-0.047131447
吉安市,32,2013,长江中游,4,-0.162285832,-0.276946342,-0.455594649,-0.443065779,-0.380734799,-0.123062463,0.078371516
吉安市,32,2014,长江中游,4,-0.143600977,-0.314048259,-0.425649443,-0.435734911,-0.370174031,-0.092876988,0.092369128
吉安市,32,2015,长江中游,4,-0.125978733,-0.212506171,-0.382996992,-0.405600539,-0.35433288,-0.064484239,0.287973964
吉安市,32,2016,长江中游,4,-0.081330512,-0.165640592,-0.345878846,-0.383016294,-0.35433288,-0.068348692,0.461210796
吉安市,32,2017,长江中游,4,-0.046675537,-0.146113268,-0.304242259,-0.361340733,-0.327930961,-0.030167183,0.772458807
吉安市,32,2018,长江中游,4,-0.0275535,0.381124494,-0.297420192,-0.374161604,-0.375454415,0.05416219,1.015461615
吉安市,32,2019,长江中游,4,-0.013469576,0.385029958,-0.251363658,-0.366947092,-0.433538637,0.095421609,1.314678188
吉林市,33,2009,哈长,15,-0.155146031,-0.224222566,-0.249672006,-0.372891531,-0.153678296,-0.200805644,-0.291404024
吉林市,33,2010,哈长,15,-0.134173714,-0.446834065,-0.171838856,-0.296426995,-0.195921366,-0.216563234,-0.064741505
吉林市,33,2011,哈长,15,-0.11343547,-0.382393894,-0.083220676,-0.170240887,-0.222323285,-0.214031453,-0.009201381
吉林市,33,2012,哈长,15,-0.081170749,-0.232033496,0.014217209,-0.089505065,-0.317370194,-0.18766591,0.091055064
吉林市,33,2013,哈长,15,-0.026528044,-0.228128031,0.111117585,-0.125373524,-0.275127123,-0.156112145,0.225952108
吉林市,33,2014,哈长,15,-0.006494491,-0.257419018,0.207566524,-0.291023029,-0.264566356,-0.119669936,0.277056035
吉林市,33,2015,哈长,15,0.005154594,-0.210553439,0.293431267,-0.296899814,-0.259285972,-0.184409915,0.508059395
吉林市,33,2016,哈长,15,0.022342134,-0.265229947,0.391985657,-0.311180832,-0.380734799,-0.206979271,0.575454395
吉林市,33,2017,哈长,15,0.046792085,-0.388252092,0.457248952,-0.439380447,-0.560267848,-0.169679284,0.893510193
吉林市,33,2018,哈长,15,0.061543547,-0.116822281,0.333267503,-0.348856046,-0.285687891,-0.228040838,0.963134673
吉林市,33,2019,哈长,15,0.076288817,-0.130491408,0.365799916,-0.334707114,-0.285687891,-0.235514488,1.055696214
吴忠市,34,2009,宁夏沿黄,6,-0.925156003,-0.726074805,-0.644856846,-0.522269252,-0.095594074,-0.277860228,-0.64677715
吴忠市,34,2010,宁夏沿黄,6,-0.919976705,-0.722169341,-0.639248298,-0.50843907,-0.454660172,-0.27753077,-0.543879043
吴忠市,34,2011,宁夏沿黄,6,-0.916330638,-0.681161959,-0.63351604,-0.490506072,-0.11671561,-0.271357143,-0.399025626
吴忠市,34,2012,宁夏沿黄,6,-0.910894976,-0.687020156,-0.627047137,-0.489083636,-0.111435226,-0.267457073,-0.245559429
吴忠市,34,2013,宁夏沿黄,6,-0.896025859,-0.706547481,-0.619854529,-0.454630222,-0.11671561,-0.267314604,-0.269135067
吴忠市,34,2014,宁夏沿黄,6,-0.892114759,-0.692878354,-0.612892556,-0.431362617,-0.085033307,-0.26335814,-0.254072546
吴忠市,34,2015,宁夏沿黄,6,-0.88805628,-0.667492832,-0.607166731,-0.476125373,-0.11671561,-0.261933457,-0.16160513
吴忠市,34,2016,宁夏沿黄,6,-0.884217011,-0.647965508,-0.601655497,-0.43836564,-0.121995993,-0.257395248,0.001260685
吴忠市,34,2017,宁夏沿黄,6,-0.880398796,-0.681161959,-0.594314701,-0.421672772,-0.132556761,-0.246158059,0.100999748
吴忠市,34,2018,宁夏沿黄,6,-0.875426323,-0.511274236,-0.589524657,-0.446214808,-0.15895868,-0.214058166,0.118149638
吴忠市,34,2019,宁夏沿黄,6,-0.873760576,-0.517132433,-0.584760938,-0.464091333,-0.185360599,-0.204391097,0.202172224
周口市,35,2009,中原,2,1.276265949,-0.851049682,-0.371812729,-0.37935825,0.221228953,-0.257478354,-0.117158266
