name,name_code,year,Province,Agglomeration,AREA,GD_IN_ALL,ZTKN_IN_ALL,GDZTKN_IN_ALL,GDZTKN_IN_M,RS,FAI,POP_diff,RP,FD
乌海市,15,2015,内蒙古自治区,,-0.808428603,-0.480440168,-0.793068524,-0.790881653,-0.979473067,-0.57481689,-0.174799831,-0.490859691,-0.229750457,-0.770814095
乌海市,15,2016,内蒙古自治区,,-0.802687039,-0.480440168,-0.832747971,-0.817207943,-0.990094582,-0.565297585,-0.174799831,-0.519120034,-0.234472689,-0.611151618
乌海市,15,2017,内蒙古自治区,,-0.794525496,-0.480440168,-0.832747971,-0.817207943,-0.990094582,-0.557971949,-0.169519447,-0.522185301,-0.265415027,-0.819091185
乌海市,15,2018,内蒙古自治区,,-0.790395186,-0.480440168,-0.586531918,-0.653849936,-0.919284479,-0.563004978,-0.174799831,-0.504805473,-0.257727674,-0.509797659
乌海市,15,2019,内蒙古自治区,,-0.788559767,-0.480440168,-0.658768859,-0.701777285,-0.933446499,-0.558072589,-0.169519447,-0.515155795,-0.261313126,-0.582130242
乌鲁木齐市,16,2009,新疆维吾尔自治区,天山北坡,-0.574027611,-0.480440168,-0.684204402,-0.718653113,-0.848474375,-0.327573407,0.400762002,-0.362112214,-0.210276819,-0.804477759
乌鲁木齐市,16,2010,新疆维吾尔自治区,天山北坡,-0.555064099,-0.480440168,-0.676065028,-0.713252848,-0.855555386,-0.260838078,1.240343024,-0.285009041,-0.22388848,-0.858160598
乌鲁木齐市,16,2011,新疆维吾尔自治区,天山北坡,-0.541869399,-0.480440168,-0.571270593,-0.64372444,-0.795366798,-0.163702259,0.337397396,-0.190378224,-0.199820238,-0.87489769
乌鲁木齐市,16,2012,新疆维吾尔自治区,天山北坡,-0.531582635,-0.480440168,-0.723883848,-0.744979403,-0.84493387,-0.060679193,0.543332364,-0.151181653,-0.150226423,-0.66143118
乌鲁木齐市,16,2013,新疆维吾尔自治区,天山北坡,-0.509321068,-0.480440168,-0.656734016,-0.700427219,-0.876798417,0.039664235,0.395481618,-0.046616907,-0.085005613,-0.614045512
乌鲁木齐市,16,2014,新疆维吾尔自治区,天山北坡,-0.501849355,-0.480440168,-0.640455269,-0.68962669,-0.873257912,0.113546992,0.184266266,0.120157508,-0.036364555,-0.534787639
乌鲁木齐市,16,2015,新疆维吾尔自治区,天山北坡,-0.491208388,-0.395901056,-0.49801623,-0.548544775,-0.738718715,0.173838559,-0.079752923,0.174979647,-0.026148389,-0.449800422
乌鲁木齐市,16,2016,新疆维吾尔自治区,天山北坡,-0.48221459,-0.250101718,0.267084892,0.039409044,-0.377587189,0.23683572,-0.343772113,0.125956975,-0.006698495,-0.635013324
乌鲁木齐市,16,2017,新疆维吾尔自治区,天山北坡,-0.475983828,-0.225597628,0.357635424,0.11298765,-0.200561931,0.296307971,-0.269846739,0.251482274,0.009186722,-0.574024386
乌鲁木齐市,16,2018,新疆维吾尔自治区,天山北坡,-0.46316067,-0.375072579,0.240631928,-0.046995191,-0.012915157,0.3235745,-0.174799831,0.161690021,0.015906478,0.310061437
乌鲁木齐市,16,2019,新疆维吾尔自治区,天山北坡,-0.456806061,-0.345667671,0.356618002,0.046159375,-0.055401219,0.349599706,0.057537055,0.071897768,0.011573067,-0.020279261
乐山市,17,2009,四川省,成渝,-0.794615905,-0.480440168,-0.547869893,-0.628198679,-0.310317591,-0.505356668,-0.058631388,-0.483454536,-0.262271819,-0.536030955
乐山市,17,2010,四川省,成渝,-0.785686508,-0.480440168,-1.009779347,-0.9346637,-1.004256603,-0.493663512,-0.940455481,-0.449595414,-0.255955724,-0.482115571
乐山市,17,2011,四川省,成渝,-0.778072371,-0.480440168,-0.395256638,-0.526943716,0.121624039,-0.460761815,-0.195921366,-0.432992373,-0.251497653,-0.413404661
乐山市,17,2012,四川省,成渝,-0.771930779,-0.480440168,-0.407465698,-0.535044113,0.121624039,-0.426168023,-0.180080215,-0.418014539,-0.244988631,-0.32481238
乐山市,17,2013,四川省,成渝,-0.754628061,-0.480440168,-0.621124256,-0.676801061,-0.359884663,-0.389581546,-0.232884053,-0.352183211,-0.24059289,-0.200095642
乐山市,17,2014,四川省,成渝,-0.749802967,-0.457161282,-0.596706135,-0.647774638,-0.306777085,-0.317246765,-0.254005588,-0.322084846,-0.233157825,-0.089116286
乐山市,17,2015,四川省,成渝,-0.744312812,-0.476764554,-0.824608597,-0.809782579,-0.745799726,-0.269457983,-0.20120175,-0.271317766,-0.232837271,-0.027606891
乐山市,17,2016,四川省,成渝,-0.737298096,-0.476764554,-0.823591175,-0.809107546,-0.752880736,-0.216030558,-0.227603669,-0.159215022,-0.250562704,0.07889751
乐山市,17,2017,四川省,成渝,-0.731202328,-0.47553935,-0.824608597,-0.809107546,-0.777664272,-0.156142733,-0.232884053,-0.193069027,-0.229732649,0.19495533
乐山市,17,2018,四川省,成渝,-0.727013809,-0.382423806,-0.780859464,-0.728778609,-0.724556695,-0.184230132,-0.248725204,-0.191632947,-0.257760323,0.257356148
乐山市,17,2019,四川省,成渝,-0.723170825,-0.426531169,-0.949751467,-0.865135292,-1.053823675,-0.110846359,-0.238164437,-0.139918525,-0.257846397,0.30316137
九江市,18,2009,江西省,长江中游,-0.478692371,-0.480440168,0.457342751,0.038734011,0.157029091,-0.499801509,-0.00582755,-0.468136728,-0.269787023,-0.412097979
九江市,18,2010,江西省,长江中游,-0.44965759,-0.428981578,0.433942052,0.051559639,0.171191112,-0.467577893,-0.491622859,-0.473704617,-0.264494919,-0.342362149
九江市,18,2011,江西省,长江中游,-0.41761084,-0.384874215,0.335252146,0.010382621,0.217217679,-0.433819907,-0.195921366,-0.445775722,-0.252661144,-0.165592847
九江市,18,2012,江西省,长江中游,-0.388245387,-0.346892875,0.117523901,-0.113148434,0.132245555,-0.39468608,-0.306809426,-0.450860749,-0.238432121,0.03096124
九江市,18,2013,江西省,长江中游,-0.325088174,-0.353018898,0.293537856,0.000257125,0.125164544,-0.355512841,-0.275127123,-0.418314338,-0.174303568,0.067301633
九江市,18,2014,江西省,长江中游,-0.303869402,-0.112878812,0.210109277,0.077210897,0.160569596,-0.298880246,-0.269846739,-0.316188352,-0.146715172,0.115394779
九江市,18,2015,江西省,长江中游,-0.275895993,0.031695321,0.412576196,0.291196385,0.35529738,-0.247685089,-0.269846739,-0.309125445,-0.133890055,0.274104928
九江市,18,2016,江西省,长江中游,-0.235256712,0.115009228,0.807335817,0.599011472,0.691645371,-0.191983913,-0.248725204,-0.3262953,-0.11301251,0.331184894
九江市,18,2017,江西省,长江中游,-0.196798383,0.292663884,0.698471695,0.62466273,0.681023855,-0.131033491,-0.232884053,-0.273963656,-0.062439225,0.685169517
九江市,18,2018,江西省,长江中游,-0.164782596,2.78595508,1.560227879,2.570108085,3.821451935,-0.121497179,-0.248725204,-0.289075281,0.057050141,0.844534238
九江市,18,2019,江西省,长江中游,-0.138983947,3.138813982,1.563280144,2.766542713,3.693993749,0.180641253,-0.248725204,-0.274049313,0.234387582,1.333921598
亳州市,19,2009,安徽省,中原,0.444394208,-0.480440168,-0.550922159,-0.630223778,-0.805988314,-0.536543494,-0.343772113,-0.519982857,-0.282312363,-0.54339119
亳州市,19,2010,安徽省,中原,0.471915574,-0.480440168,-0.567200906,-0.641024308,-0.813069324,-0.512925733,-1.347045032,-0.478533621,-0.277147886,-0.437203616
亳州市,19,2011,安徽省,中原,0.497139571,-0.480440168,-0.437988349,-0.555295106,-0.759961746,-0.483469307,-0.079752923,-0.407035482,-0.261977978,-0.286285572
亳州市,19,2012,安徽省,中原,0.548502797,-0.480440168,-0.463423892,-0.572170933,-0.770583262,-0.453080205,-0.39657595,-0.379052576,-0.259843922,-0.132474249
亳州市,19,2013,安徽省,中原,0.634376097,-0.480440168,-0.424761867,-0.546519675,-0.763502252,-0.422462464,-0.079752923,-0.278494756,-0.242789277,-0.055734998
亳州市,19,2014,安徽省,中原,0.651349382,-0.480440168,-0.399326325,-0.529643848,-0.756421241,-0.390434138,-0.079752923,-0.164817781,-0.244899589,0.03328546
亳州市,19,2015,安徽省,中原,0.678348112,-0.480440168,-0.311828058,-0.471591003,-0.713935179,-0.354961577,0.025854753,-0.17216362,-0.203031711,0.271551239
亳州市,19,2016,安徽省,中原,0.696216813,-0.480440168,-0.209068466,-0.403412661,-0.682070633,-0.313730507,-0.026949085,-0.122402631,-0.208359433,0.248810425
亳州市,19,2017,安徽省,中原,0.711981345,-0.480440168,-0.300636419,-0.464165639,-0.724556695,-0.28677514,-0.026949085,0.048477253,-0.128440642,0.488248772
亳州市,19,2018,安徽省,中原,0.733576614,-0.480440168,0.315921134,-0.055095588,-0.430694766,-0.241332058,-0.132556761,0.093918821,-0.132851224,0.495214665
亳州市,19,2019,安徽省,中原,0.749860069,-0.453485668,0.330165038,-0.030794397,-0.352803653,0.037323489,-0.185360599,0.225954425,-0.115968728,0.591650112
伊春市,20,2009,黑龙江省,,-0.627597798,-0.480440168,0.333217303,-0.043620026,0.737671938,-0.642403333,-0.20120175,-0.545488912,-0.277507025,-0.650113987
伊春市,20,2010,黑龙江省,,-0.622505193,-0.480440168,0.438011738,0.025908382,1.300612259,-0.635866917,-0.20120175,-0.540071491,-0.277507025,-0.588776847
伊春市,20,2011,黑龙江省,,-0.616979123,-0.393450647,0.490917667,0.108937452,1.3289363,-0.628691908,-0.222323285,-0.527478975,-0.260618593,-0.505950207
伊春市,20,2012,黑龙江省,,-0.611360167,-0.391000238,0.368827062,0.029283547,1.130668011,-0.62106376,-0.301529042,-0.530251454,-0.274782319,-0.429769557
伊春市,20,2013,黑龙江省,,-0.601302521,-0.44858485,0.4268201,0.036033878,1.197937609,-0.613569971,-0.232884053,-0.542417391,-0.271511484,-0.408607958
伊春市,20,2014,黑龙江省,,-0.596315187,-0.444909237,0.401384557,0.02118315,1.222721145,-0.605215013,-0.20120175,-0.544692606,-0.275280958,-0.386523561
伊春市,20,2015,黑龙江省,,-0.592181161,-0.480440168,0.502109306,0.068435466,1.318314785,-0.598034014,-0.275127123,-0.541954427,-0.27568165,-0.130301368
伊春市,20,2016,黑龙江省,,-0.582374925,-0.480440168,0.736116298,0.223693076,1.070479423,-0.589490495,-0.375454415,-0.546878184,-0.279890402,-0.235138581
伊春市,20,2017,黑龙江省,,-0.571335169,-0.480440168,0.450220799,0.034008779,0.571268195,-0.580639288,-0.275127123,-0.545618156,-0.279923051,-0.117641197
伊春市,20,2018,黑龙江省,,-0.56057407,-0.480440168,1.014889845,0.408652142,0.836806082,-0.572898077,-0.280407507,-0.539897145,-0.282184735,-0.075776936
伊春市,20,2019,黑龙江省,,-0.529648139,-0.480440168,0.807335817,0.270945392,1.307693269,-0.595353266,-0.275127123,-0.542970182,-0.281341798,0.028351568
佛山市,21,2009,广东省,珠三角,0.297101274,-0.480440168,-0.786963994,-0.786831454,-0.898041448,0.364083122,1.404034922,0.117909203,-0.0381276,-0.854040614
佛山市,21,2010,广东省,珠三角,0.332558781,-0.480440168,-0.884636478,-0.851634631,-0.944068015,0.569911485,1.525483749,0.35909542,0.048786979,-0.577161284
佛山市,21,2011,广东省,珠三角,0.365351091,0.486246198,-0.848009296,-0.294732334,1.530745094,0.750550522,2.005998674,0.570205444,0.095112927,-0.640783886
佛山市,21,2012,广东省,珠三角,0.387675821,0.132162092,-0.878531947,-0.510067889,0.613754257,0.815689146,1.657493344,0.648930982,0.211895396,-0.622799787
佛山市,21,2013,广东省,珠三角,0.434101252,0.058649821,-0.780859464,-0.485766698,0.305730308,0.996557119,1.282586095,0.851525721,0.198173916,-0.620906206
佛山市,21,2014,广东省,珠三角,0.452369979,0.146864546,-0.785946572,-0.440539481,0.461512535,1.097480723,1.161137267,1.017023052,0.168680006,-0.783089766
佛山市,21,2015,广东省,珠三角,0.480070924,-0.253777332,-0.817486645,-0.682201326,-0.713935179,1.322743156,0.590855818,1.230535829,0.610863083,0.561513381
佛山市,21,2016,广东省,珠三角,0.501837103,-0.18271547,-0.785946572,-0.622123381,-0.713935179,1.553857861,0.369079699,1.769867656,0.749829056,-0.367630814
佛山市,21,2017,广东省,珠三角,0.529296545,-0.194967515,-0.870392574,-0.684901458,-0.745799726,1.777666451,1.145296116,2.194405556,1.085407245,-0.232155483
佛山市,21,2018,广东省,珠三角,0.552537745,1.23239575,-0.711674788,0.206817249,0.174731617,1.753345616,1.187539186,3.266102573,1.335166081,-0.293497544
佛山市,21,2019,广东省,珠三角,0.567541855,1.584029447,-0.746267126,0.37760062,0.387161927,2.047447646,0.622538121,3.507410453,2.625650052,0.360484339
佳木斯市,22,2009,黑龙江省,,-0.027503961,-0.480440168,-0.147005742,-0.362235643,0.164110101,-0.545958387,-0.111435226,-0.51160667,-0.277898813,-0.474728882
佳木斯市,22,2010,黑龙江省,,-0.036328088,-0.480440168,-0.197876827,-0.395987297,0.050813936,-0.517329116,-0.20120175,-0.450702511,-0.275188947,-0.30854284
佳木斯市,22,2011,黑龙江省,,-0.014632503,-0.480440168,-0.228399478,-0.41623829,-0.055401219,-0.496129892,-0.301529042,-0.429147476,-0.269499118,-0.247867654
佳木斯市,22,2012,黑龙江省,,0.013059773,-0.480440168,-0.346420396,-0.494542128,-0.165156879,-0.472497342,-0.771483199,-0.414962727,-0.252949049,-0.17472916
佳木斯市,22,2013,黑龙江省,,0.067322266,-0.480440168,-0.316915166,-0.474966168,-0.062482229,-0.436563656,-0.042790237,-0.429780617,-0.269062809,0.02909965
佳木斯市,22,2014,黑龙江省,,0.087997349,-0.480440168,-0.221277526,-0.411513058,-0.087265765,-0.410528838,-0.222323285,-0.457072392,-0.277664334,-0.034505112
佳木斯市,22,2015,黑龙江省,,0.115308174,-0.480440168,-0.05645521,-0.302157698,0.139326565,-0.3810381,-0.391295567,-0.440829982,-0.259155325,0.153666895
佳木斯市,22,2016,黑龙江省,,0.150005258,-0.480440168,0.302694652,-0.063871019,0.514620112,-0.347735841,-0.185360599,-0.461294975,-0.274987117,0.291242514
佳木斯市,22,2017,黑龙江省,,0.193455874,-0.480440168,-0.019828029,-0.277856507,0.23846071,-0.308032042,-0.343772113,-0.481417152,-0.280751148,0.51312617
佳木斯市,22,2018,黑龙江省,,0.217837709,-0.480440168,0.325077929,-0.049020291,0.486296071,-0.379344871,-0.248725204,-0.478492309,-0.279733093,0.494704665
佳木斯市,22,2019,黑龙江省,,0.255988896,-0.203543947,0.236562241,0.044809308,1.112965485,-0.4506577,-0.254005588,-0.475567466,-0.273624764,0.638415659
保定市,23,2009,河北省,京津冀,2.603596586,-0.383649011,0.936548374,0.410002208,1.049236392,-0.137626549,0.305715094,-0.230437998,-0.260986636,-0.147710256
保定市,23,2010,河北省,京津冀,2.696788028,-0.377522988,0.596729524,0.187916323,0.486296071,-0.038592401,0.823192705,-0.041866548,-0.223262213,0.164644498
保定市,23,2011,河北省,京津冀,2.775083107,-0.376297784,0.683210369,0.245969168,0.334054349,0.075478868,0.152583964,0.109533207,-0.24152487,0.32589111
保定市,23,2012,河北省,京津冀,2.84413917,-0.34811808,0.544841017,0.169690429,0.330513844,0.190709529,0.231789721,0.098310444,-0.231157332,0.446222099
保定市,23,2013,河北省,京津冀,2.995946341,0.171368636,0.677105839,0.543658759,0.829725072,0.224850849,0.157864347,-0.007709143,-0.214776443,0.793675775
保定市,23,2014,河北省,京津冀,3.075477417,0.337996451,0.632339284,0.605761803,0.886373155,0.432869774,0.205387802,0.3037366,-0.220288187,0.701408298
保定市,23,2015,河北省,京津冀,3.203512082,0.493597425,0.819544878,0.815697093,1.024452856,0.438421384,-0.016388318,0.281592768,-0.221582274,1.247807953
保定市,23,2016,河北省,京津冀,3.27509587,0.961625551,1.557175613,1.56295872,1.509502063,0.674219946,0.406042386,0.833337648,-0.176529636,1.358635969
保定市,23,2017,河北省,京津冀,3.338910713,0.844005917,1.148172088,1.226792243,1.272288217,0.689707617,0.110340893,0.631304037,-0.1549071,1.563508156
保定市,23,2018,河北省,京津冀,3.380602697,1.515417994,2.108618177,2.233941608,1.902498136,0.915254001,0.031135137,0.574974564,-0.159878651,3.771173332
保定市,23,2019,河北省,京津冀,3.404111407,1.482337472,1.991614681,2.13808691,1.697148837,0.488605483,-5.999063151,0.66564659,-0.119177233,2.594724862
信阳市,24,2009,河南省,中原,0.911752132,-0.442458828,0.783935118,0.276345657,-0.002293641,-0.401271744,0.379640467,-0.347786851,-0.260597817,-0.158492225
信阳市,24,2010,河南省,中原,0.95257223,-0.442458828,0.873468228,0.335748569,0.03311141,-0.357476538,-3.839386181,-0.303121691,-0.253263666,-0.070417327
信阳市,24,2011,河南省,中原,0.981645404,-0.441233623,1.031168592,0.44105373,0.157029091,-0.29907879,-0.042790237,-0.247410198,-0.245837505,0.168324
信阳市,24,2012,河南省,中原,1.012059845,-0.431431987,0.919252205,0.372200355,0.125164544,-0.239420862,0.03641552,-0.202542077,-0.233433857,0.433974726
信阳市,24,2013,河南省,中原,1.039862344,-0.092050335,0.839893312,0.50653194,0.054354441,-0.178685843,-0.143117529,-0.132164678,-0.235149413,0.528088414
信阳市,24,2014,河南省,中原,1.06815528,0.029244912,0.896868927,0.611162068,0.079137977,-0.102085662,-0.000547166,-0.090208513,-0.22778855,0.659643084
信阳市,24,2015,河南省,中原,1.081736384,0.27551102,0.985384615,0.805571597,0.192434143,-0.139980383,-0.121995993,-0.00669263,-0.228364359,0.81618835
信阳市,24,2016,河南省,中原,1.10799946,0.670026876,3.062959736,2.401349814,1.566150146,0.048111477,-0.127276377,0.118339952,-0.223544181,0.978796397
信阳市,24,2017,河南省,中原,1.124686657,0.720260261,2.586806379,2.113110686,0.875751639,0.125233714,-0.148397912,0.256912961,-0.22179004,1.1964561
信阳市,24,2018,河南省,中原,1.144178997,1.514192789,3.405830851,3.09393376,1.679446311,0.162827181,-0.042790237,0.242302959,-0.219691601,1.605852271
信阳市,24,2019,河南省,中原,1.153440305,1.653866104,4.564674172,3.939750218,2.461897952,0.220207365,-0.264566356,0.178466755,-0.216132861,2.003720852
六安市,25,2009,安徽省,,-0.113513493,-0.341992057,-1.002657395,-0.85365973,-0.724556695,-0.503465659,0.041695904,-0.478571712,-0.239720272,-0.315487816
六安市,25,2010,安徽省,,-0.094111562,-0.243975696,-0.971117323,-0.778731057,-0.61834154,-0.470638425,-13.1170205,-0.442731869,-0.262509267,-0.279405192
六安市,25,2011,安徽省,,-0.071409098,-0.092050335,-0.875479682,-0.631573844,-0.416532746,-0.432634412,-0.39657595,-0.397313231,-0.245629739,0.011292113
六安市,25,2012,安徽省,,-0.04909923,-0.01731286,-0.899897803,-0.60659762,-0.434235271,-0.394686524,-0.343772113,-0.330785277,-0.215316636,0.188951607
六安市,25,2013,安徽省,,-0.012912262,0.018218071,-0.982308961,-0.641699341,-0.565233962,-0.356550814,-0.290968275,-0.28667973,-0.209003508,0.326399264
六安市,25,2014,安徽省,,0.010444116,0.208124772,-1.034197468,-0.5714959,-0.512126385,-0.302376687,-0.290968275,-0.2155769,-0.194127441,0.465410141
六安市,25,2015,安徽省,,0.03393425,0.640621967,-1.043354264,-0.339284518,-0.281993549,-0.319231389,-0.238164437,-0.215545442,-0.191085149,0.657749503
六安市,25,2016,安徽省,,0.073841593,0.943247483,-0.986378648,-0.134749493,-0.058941724,-0.277257092,-0.290968275,-0.112575962,-0.152458426,0.57065277
六安市,25,2017,安徽省,,0.090546128,0.755791192,-1.054545902,-0.283256772,-0.243047993,-0.230411782,-0.290968275,-0.004262968,-0.010972545,0.685718274
